id,postcode,name,id_oblast
1793,5088, дзкцх опхоей,5
1794,3756, дзкцн онке,6
1795,4195, дзкцн онке,17
1796,3638, дзкцндекжх,13
1797,9250, дзкцнонк,3
1798,6637, дзмцнбн,10
1799,5350, дзпбюпх,8
1800,6217, дзпфюбю,25
1801,6188, дзпфюбем,25
1802,3747, дзпфюмхжю,6
1803,5070, дзпкебжх,5
1804,3129, дзплюмжх,7
1805,5363, дзяйюпхре,8
1806,5223, дзяйнр,5
1807,8561, дзяйнрмю,2
1808,8330, дчкебн,2
1809,4529, дчкебн,14
1810,9108, дчкхмн,3
1811,6876, дчкхжю,10
1812,8571, дчкъ,2
1813,8918, дъднбн,21
1814,6705, дъднбяйн,10
1815,6764, дъднбжх,10
1816,2651, дъйнбн,11
1817,5454, дъкзй,8
1818,7270, дъмйнбн,18
1819,5965, ебкнцхебн,16
1820,8363, ебпемегнбн,2
1821,6931, ецпей,10
1822,2429, ецзкмхжю,15
1823,9792, едхмюйнбжх,28
1824,6173, едпебн,25
1825,2464, егдхлхпжх,15
1826,2846, егепеж,1
1827,9687, егепеж,9
1828,8919, егепн,21
1829,9168, егепнбн,3
1830,4288, егепнбн,17
1831,5309, егепнрн,8
1832,7274, егепве,18
1833,8490, ейгюпу юмрхлнбн,2
1834,7171, ейгюпу иняхт,19
1835,5070, екемю,5
1836,6399, екемю,27
1837,6047, екемхмн,25
1838,4990, екемйю,22
1839,2275, екемнб днк,23
1840,2726, екемнбн,1
1841,8943, екемнбн,21
1842,7837, екемнбн,26
1843,4731, екемяйю,22
1844,5388, екемжхре,8
1845,2782, екеьмхжю,1
1846,2125, екеьмхжю,23
1847,2100, екхм оекхм,23
1848,3160, екхяеимю,7
1849,2159, екнбднк,23
1850,2434, екнбднк,15
1851,3471, екнбхжю,13
1852,2489, екнбхжю,15
1853,4970, екунбеж,22
1854,8700, екунбн,29
1855,6174, екунбн,25
1856,6064, екунбн,25
1857,4538, екьхжю,14
1858,4783, екэнбн,22
1859,5065, елем,5
1860,8252, елнмю,2
1861,5469, емеб пзр,8
1862,9389, емебн,9
1863,9919, емебн,28
1864,6142, емхмю,25
1865,3261, емхжю,7
1866,6735, емвеж,10
1867,5360, емвнбжх,8
1868,6788, емэнбве,10
1869,3431, епдем,13
1870,2585, епелхъ,11
1871,4997, еплю пейю,22
1872,6865, епнбере,10
1873,2486, епск,15
1874,8459, еяем,2
1875,9289, еяемхжю,3
1876,2180, ерпнонке,23
1877,9422, етпеирнп аюйюкнбн,9
1878,6476, етпел,27
1879,2442, фюакъмн,15
1880,2545, фюанйпзр,11
1881,9492, фецкюпжх,9
1882,3738, фецкхжю,6
1883,2423, федмю,15
1884,6594, фекегюпх,27
1885,7948, фекегюпх,26
1886,5164, фекегюпжх,5
1887,6595, фекегхмн,27
1888,3461, фекегмю,13
1889,8488, фекегмхй,2
1890,6711, фекегмхй,10
1891,1475, фекегмхжю,23
1892,2732, фекегмхжю,1
1893,2267, фекем,23
1894,9826, фекзд,28
1895,6855, фекзднбн,10
1896,8860, фекч бнибндю,21
1897,1837, фекъбю,23
1898,7455, фекъгйнбеж,18
1899,4136, фекъгмн,17
1900,8106, фекъгнбн,2
1901,6693, фемдю,10
1902,2567, фепюбхмн,11
1903,5621, фепюбхжю,12
1904,8988, фепюбмю,21
1905,6190, фепцнбеж,25
1906,5964, фепмнб,16
1907,5344, фхбйн,8
1908,2065, фхбйнбн,23
1909,9794, фхбйнбн,28
1910,5622, фхднб днк,12
1911,2956, фхфебн,1
1912,2573, фхкемжх,11
1913,9929, фхкхмн,28
1914,6654, фхмгхтнбн,10
1915,6636, фхрюпмхй,10
1916,9555, фхрем,9
1917,1211, фхрем,23
1918,9424, фхрмхжю,9
1919,4172, фхрмхжю,17
1920,9278, фхрмхжю,3
1921,6708, фхрмхжю,10
1922,8475, фхрнябър,2
1923,2432, фхрсью,15
1924,4827, фпеаебн,22
1925,8733, фпеахмн,29
1926,4585, фпеахвйн,14
1927,8894, фзкр апъц,21
1928,4298, фзкр йюлзй,17
1929,5335, фзкреь,8
1930,6368, фзкрх апъц,27
1931,6846, фзкрх пхд,10
1932,6842, фзкрхйю,10
1933,6195, фзкрноно,25
1934,6789, фзкрсью,10
1935,2469, гюаек,15
1936,8367, гюаепмнбн,2
1937,4872, гюазпдн,22
1938,2374, гюбюкю,15
1939,7330, гюбер,18
1940,7881, гюбермн,26
1941,2288, гюбхднбжх,23
1942,8633, гюбни,29
1943,6063, гюцнпе,25
1944,9966, гюцнпхве,28
1945,6865, гюцнпяйх,10
1946,6817, гюцнпяйн,10
1947,9413, гюцнпжх,9
1948,8939, гюцнпжх,21
1949,8321, гюцнпжх,2
1950,4950, гюцпюфдем,22
1951,5974, гюцпюфдем,16
1952,7317, гюдпсцю,18
1953,4710, гюебхре,22
1954,8564, гюхлвебн,2
1955,8557, гюивюп,2
1956,8843, гюивюпх,21
1957,6749, гюивхмн,10
1958,9918, гюивхмн нпеье,28
1959,2085, гюлсунбн,23
1960,3644, гюлтхп,13
1961,3530, гюлтхпнбн,13
1962,2875, гюмнцю,1
1963,2283, гюмнце,23
1964,7832, гюпюебн,26
1965,7689, гюпхжю,20
1966,7552, гюпмхй,20
1967,2284, гюяеке,23
1968,9141, гюялъмн,3
1969,7610, гютхпнбн,20
1970,7842, гюуюпх ярнъмнбн,26
1971,9671, гюуюпх ярнъмнбн,9
1972,5397, гюъ,8
1973,9791, гбецнп,28
1974,7878, гбегдю,26
1975,8572, гбегдю,2
1976,6820, гбегдек,10
1977,6653, гбегдекхмю,10
1978,6658, гбегдем,10
1979,8360, гбегдеж,2
1980,9103, гбегдхжю,3
1981,7945, гбегдхжю,26
1982,7644, гбемхлхп,20
1983,3170, гбепхмн,7
1984,6668, гбхмхжю,10
1985,6920, гбзмюпйю,10
1986,7333, гбзмюпжх,18
1987,9142, гбзмеж,3
1988,6732, гбзмхйю,10
1989,4415, гбзмхвебн,14
1990,6744, гбзмве,10
1991,5897, гцюкебн,16
1992,3042, гцнпхцпюд,7
1993,2592, гцспнбн,11
1994,9137, гдпюбеж,3
1995,6435, гдпюбеж,27
1996,4241, гдпюбеж,17
1997,7437, гдпюбеж,18
1998,7769, гдпюбеж,26
1999,5344, гдпюбйнбеж,8
2000,6861, гдпюбвеж,10
2001,7641, геахк,20
2002,7954, гекемю лнпюбю,26
2003,2745, гекемднк,1
2004,2478, гекемхцпюд,15
2005,5099, гекемхй,5
2006,5351, гекемхйю,8
2007,4155, гекемхйнбн,17
2008,6740, гекемхйнбн,10
2009,5304, гекемн дзпбн,8
2010,2440, гелем,15
2011,9411, гелемжх,9
2012,6266, гелкем,25
2013,8517, герэнбн,2
2014,6220, герэнбн,25
2015,8160, гхдюпнбн,2
2016,2356, гхдюпжх,15
2017,2282, гхлебхжю,23
2018,8428, гхлем,2
2019,6627, гхлгекем,10
2020,9421, гхлмхжю,9
2021,6177, гхлмхжю,25
2022,8690, гхлмхжю,29
2023,6396, гхлнбхмю,27
2024,6965, гхлнпмхжю,10
2025,9880, гкюрюп,28
2026,8641, гкюрюпх,29
2027,2783, гкюрюпхжю,1
2028,5090, гкюрюпхжю,5
2029,5345, гкюребжх,8
2030,8875, гкюрх бнибндю,21
2031,9218, гкюрхмю,3
2032,8746, гкюрхмхжю,29
2033,6197, гкюрхпзр,25
2034,4212, гкюрхрпюо,17
2035,2080, гкюрхжю,23
2036,3630, гкюрхъ,13
2037,9385, гкюрхъ,9
2038,6221, гкюрмю кхбюдю,25
2039,9944, гкюрмю мхбю,28
2040,5760, гкюрмю оюмецю,12
2041,9007, гкюрмх оъязжх,3
2042,4264, гкюрнбпзу,17
2043,4980, гкюрнцпюд,22
2044,7694, гкюрнйкюя,20
2045,6915, гкюрнкхяр,10
2046,2830, гкюрнкхяр,1
2047,6421, гкюрнонке,27
2048,4162, гкюрняек,17
2049,6484, гкюрнсярнбн,27
2050,2225, гкюрсью,23
2051,3161, гкхднк,7
2052,2558, гкнцнь,11
2053,2009, гкнйсвеме,23
2054,4491, гкнйсвеме,14
2055,9643, глеебн,9
2056,4834, глехжю,22
2057,7945, глеимн,26
2058,6059, глеэнбн,25
2059,4777, глхебн,22
2060,6272, гмюлемняеж,25
2061,9553, гнцпют,9
2062,2882, гнивеме,1
2063,5737, гнпемхьйх днк,12
2064,9156, гнпмхжю,3
2065,6650, гнпмхжю,10
2066,2821, гнпмхжю,1
2067,8313, гнпмхжю,2
2068,6367, гнпмхжю,27
2069,4857, гнпмхжю,22
2070,9491, гзпмебн,9
2071,4407, хбюикн,14
2072,6570, хбюикнбцпюд,27
2073,4206, хбюм бюгнбн,17
2074,5363, хбюм дхлнб,8
2075,7342, хбюм ьхьлюмнбн,18
2076,5084, хбюмхбюмнбжх,5
2077,5300, хбюмхкх,8
2078,5340, хбюмйнбжх,8
2079,9865, хбюмнбн,28
2080,7088, хбюмнбн,19
2081,2875, хбюмнбн,1
2082,4918, хбюмнбн,22
2083,6465, хбюмнбн,27
2084,5035, хбюмнбжх,5
2085,3739, хбюмнбжх,6
2086,2562, хбюмнбжх,11
2087,9810, хбюмяйх,28
2088,6628, хбюмжх,10
2089,5194, хбюмвю,5
2090,7859, хбюмвю,26
2091,5623, хбюмьмхжю,12
2092,1393, хбюмъме,23
2093,4334, хцюмнбн,17
2094,8745, хцкхйю,29
2095,5343, хцкхйю,8
2096,9797, хцкхйю,28
2097,9143, хцмюрхебн,3
2098,3167, хцмюрхжю,7
2099,3631, хцмюрнбн,13
2100,5370, хцмюрнбжх,8
2101,5098, хцмюрнбжх,5
2102,2848, хцпюкхые,1
2103,5422, хдхкебн,8
2104,4269, хгаецкхх,17
2105,9959, хгаск,28
2106,3742, хгбнп,6
2107,2415, хгбнп,15
2108,4116, хгбнп,17
2109,2219, хгбнп,23
2110,8153, хгбнп,2
2111,3821, хгбнп люуюкю,6
2112,8116, хгбнпхые,2
2113,9297, хгбнпмхй,3
2114,7950, хгбнпнбн,26
2115,4235, хгбнпнбн,17
2116,9538, хгбнпнбн,9
2117,6461, хгбнпнбн,27
2118,6242, хгбнпнбн,25
2119,9154, хгбнпяйн,3
2120,5536, хгбнпве,12
2121,2711, хгцпеб,1
2122,9754, хгцпеб,28
2123,8717, хгцпеб,29
2124,5924, хгцпеб,16
2125,4990, хгцпеб,22
2126,8847, хгцпеб,21
2127,9176, хгцпеб,3
2128,8273, хгцпеб,2
2129,5335, хгрнвмхй,8
2130,5082, хкюйнб пзр,5
2131,5045, хкебжх,5
2132,7948, хкхимн,26
2133,6845, хкхияйн,10
2134,2072, хкхмдем,23
2135,2929, хкхмдем,1
2136,2833, хкхмдемжх,1
2137,6745, хкхмхжю,10
2138,5093, хкхчбжх,5
2139,2581, хкхъ,11
2140,9813, хкхъ акзяйнбн,28
2141,9877, хлпемвебн,28
2142,8149, хмдфе бнибндю,2
2143,3763, хмнбн,6
2144,9666, хпевей,9
2145,8697, хпевейнбн,29
2146,5367, хпхмежх,8
2147,7532, хпмхй,20
2148,6781, хяйпю,10
2149,5380, хяйпю,8
2150,8481, хяйпю,2
2151,4297, хяйпю,17
2152,7580, хяйпю,20
2153,2290, хяйпеж,23
2154,2288, хяйпеж - яюмюрнпхсл,23
2155,6293, хяйпхжю,25
2156,9285, хяйзп,3
2157,5972, хяйзп,16
2158,5868, хяйзп,16
2159,7400, хяоепху,18
2160,4588, хяоепхунбн,14
2161,4767, хяэнбжх,22
2162,2050, хурхлюм,23
2163,8849, хвепю,21
2164,6551, иепсяюкхлнбн,27
2165,4219, инюйхл цпсебн,17
2166,9531, инбйнбн,9
2167,5360, инбнбжх,8
2168,5035, инбвебжх,5
2169,5553, инцкюб,12
2170,7450, инмйнбн,18
2171,6724, инмвнбн,10
2172,7569, инпдюмнбн,20
2173,8629, йюахке,29
2174,8210, йюакеьйнбн,2
2175,9488, йюакеьйнбн,9
2176,6703, йюакеьйнбн,10
2177,9650, йюбюпмю,9
2178,8143, йюбюжхре,2
2179,5163, йюбкюй,5
2180,2889, йюбпюйхпнбн,1
2181,4213, йюдхебн,17
2182,2593, йюдпнбхжю,11
2183,6590, йюгюй,27
2184,6062, йюгюмйю,25
2185,6100, йюгюмкзй,25
2186,6850, йюгюжхре,10
2187,5548, йюгювебн,12
2188,9125, йюгюьйю пейю,3
2189,9140, йюгюьйн,3
2190,7574, йюгхлхп,20
2191,1532, йюгхвеме,23
2192,7550, йюимюпдфю,20
2193,6927, йюкюидфхебн,10
2194,5096, йюкюидфхх,5
2195,5667, йюкеижю,12
2196,4147, йюкейнбеж,17
2197,3151, йюкем,7
2198,3829, йюкемхй,6
2199,5575, йюкемхй,12
2200,2253, йюкемнбжх,23
2201,2832, йюкхлюмжх,1
2202,9177, йюкхлюмжх,3
2203,3788, йюкхмю,6
2204,9544, йюкхмю,9
2205,6623, йюкхмйю,10
2206,9795, йюкхмн,28
2207,7539, йюкхоерпнбн,20
2208,6049, йюкхрхмнбн,25
2209,2431, йюкхые,15
2210,7960, йюкмхые,26
2211,8368, йюкнбн,2
2212,5388, йюкнлем,8
2213,2212, йюкнрхмю,23
2214,2444, йюкнрхмжх,15
2215,4370, йюкнтеп,17
2216,9288, йюкнъм,3
2217,6070, йюкнъмнбеж,25
2218,4173, йюкнъмнбн,17
2219,8881, йюкнъмнбн,21
2220,6675, йюкнъмжх,10
2221,7631, йюксцепеме,20
2222,4462, йюксцепнбн,14
2223,2169, йюксцепнбн,23
2224,6495, йюксцепнбн,27
2225,8677, йюквебн,29
2226,5616, йюквебяйю,12
2227,5340, йюквнбжх,8
2228,2215, йюлаекебжх,23
2229,7930, йюласпнбн,26
2230,9425, йюлем,9
2231,8882, йюлем,21
2232,5160, йюлем,5
2233,9661, йюлем апъц,9
2234,8728, йюлем бпзу,29
2235,9253, йюлем дък,3
2236,2878, йюлемю,1
2237,9102, йюлемюп,3
2238,7247, йюлемюп,18
2239,8215, йюлемюп,2
2240,5083, йюлемюпх,5
2241,6729, йюлемюпжх,10
2242,6800, йюлемеж,10
2243,5866, йюлемеж,16
2244,8655, йюлемеж,29
2245,2677, йюлемхй,11
2246,2072, йюлемхжю,23
2247,2828, йюлемхжю,1
2248,2572, йюлемхвйю яйюйюбхжю,11
2249,6918, йюлемйю,10
2250,8997, йюлеммю,21
2251,6546, йюлеммю пейю,27
2252,3479, йюлеммю пхйяю,13
2253,8120, йюлемн,2
2254,3150, йюлемн онке,7
2255,7295, йюлемнбн,19
2256,8928, йюлемнбн,21
2257,8455, йюлемяйн,2
2258,7565, йюлемжх,20
2259,8578, йюлемъй,2
2260,9783, йюлемъй,28
2261,6850, йюлемъме,10
2262,5333, йюлеыхжю,8
2263,6571, йюлхкяйх днк,27
2264,9130, йюлвхъ,3
2265,8434, йюлвхъ,2
2266,6937, йюмдхкйю,10
2267,4631, йюмднбх,14
2268,3843, йюмхж,6
2269,5094, йюмрюпх,5
2270,6695, йюмъй,10
2271,9960, йюнкхмнбн,28
2272,2872, йюоюрнбн,1
2273,6530, йюохрюм юмдпеебн,27
2274,4589, йюохрюм дхлхрпхебн,14
2275,9408, йюохрюм дхлхрпнбн,9
2276,9770, йюохрюм оерйн,28
2277,3768, йюохрюмнбжх,6
2278,7988, йюохые,26
2279,7453, йюпю лхуюк,18
2280,4484, йюпюасмюп,14
2281,4350, йюпюбекнбн,17
2282,9942, йюпюбекнбн,28
2283,8647, йюпюбекнбн,29
2284,8553, йюпюбекэнбн,2
2285,8543, йюпюценпцхебн,2
2286,4283, йюпюдфюкнбн,17
2287,4117, йюпюдфнбн,17
2288,5386, йюпюхбюмжю,8
2289,5095, йюпюхбюмжх,5
2290,5230, йюпюхяем,5
2291,5343, йюпюкх,8
2292,9299, йюпюлюмхре,3
2293,7130, йюпюлюмнбн,19
2294,6372, йюпюлюмжх,27
2295,5471, йюпюлхвебяйю,8
2296,6826, йюпюлтхк,10
2297,7163, йюпюм бзпанбйю,19
2298,8839, йюпюмдхкю,21
2299,5094, йюпюмдхкх,5
2300,8532, йюпюмнбн,2
2301,8934, йюпюмнбн,21
2302,5188, йюпюмжх,5
2303,9390, йюпюоекхр,9
2304,2118, йюпюонкжх,23
2305,3136, йюпюь,7
2306,3923, йюпахмжх,6
2307,9619, йюпбсмю,9
2308,9530, йюпдюл,9
2309,7830, йюпдюл,26
2310,2088, йюпкхебн,23
2311,4300, йюпкнбн,17
2312,6572, йюпкнбяйн,27
2313,5782, йюпксйнбн,12
2314,8400, йюпмнаюр,2
2315,4921, йюяюояйн,22
2316,2424, йюяхкюц,15
2317,6439, йюямюйнбн,27
2318,9930, йюяохвюм,28
2319,9931, йюяохвюм-яекн,28
2320,5472, йюярек,8
2321,5894, йюрепхмю,16
2322,5392, йюрпюмдфхх,8
2323,4739, йюрпюмхжю,22
2324,2537, йюрпхые,11
2325,5569, йюрсмеж,12
2326,4120, йюрсмхжю,17
2327,8991, йюрсмхые,21
2328,2830, йюрсмжх,1
2329,7160, йюжекнбн,19
2330,6907, йювскйю,10
2331,5351, йюьемжх,8
2332,2820, йюьхмю,1
2333,6863, йюъкнаю,10
2334,5388, йепейю,8
2335,5365, йепемхре,8
2336,8870, йеплем,21
2337,5161, йеяюпебн,5
2338,4828, йеярем,22
2339,7973, йеяремнбн,26
2340,5345, йхебжх,8
2341,5050, йхкхтюпебн,5
2342,8998, йхохкнбн,21
2343,9169, йхопю,3
2344,5094, йхпебжх,5
2345,3823, йхпеебн,6
2346,8741, йхпхкнбн,29
2347,6064, йхпхкнбн,25
2348,5539, йхпйнбю люуюкю,12
2349,6884, йхпйнбн,10
2350,8344, йхпнбн,2
2351,5521, йхпвебн,12
2352,3675, йхяекебн,13
2353,2556, йхяекхжю,11
2354,4765, йхяекхвебн,22
2355,5360, йхяекйнбжх,8
2356,5365, йхяхижхре,8
2357,5035, йхяэнбжх,5
2358,7430, йхрюмвебн,18
2359,9241, йхрем,3
2360,8284, йхрем,2
2361,7993, йхрхмн,26
2362,9127, йхрйю,3
2363,8558, йхрйю,2
2364,6868, йхрмю,10
2365,6791, йхрмхжю,10
2366,9151, йхвебн,3
2367,7243, йхвемхжю,18
2368,6395, йкюдемеж,27
2369,9816, йкюдемеж,28
2370,2895, йкюдемжх,1
2371,9497, йкюдемжх,9
2372,5046, йкюдмх дък,5
2373,2347, йкюдмхжю,15
2374,3758, йкюднпса,6
2375,2421, йкемнбхй,15
2376,2837, йкеоюкнрн,1
2377,8427, йкхйюв,2
2378,8442, йкхлюь,2
2379,9970, йкхлемр,28
2380,4348, йкхлемр,17
2381,9150, йкхлемрнбн,3
2382,5183, йкхлемрнбн,5
2383,1320, йкхяспю,24
2384,2738, йкхяспю,1
2385,4341, йкхяспю,17
2386,2026, йкхяспю,23
2387,3483, йкхяспхжю,13
2388,3543, йкхяспяйх люмюярхп,13
2389,6310, йкнйнрмхжю,27
2390,5035, йкзьйю пейю,5
2391,2899, йкчв,1
2392,5340, йлернбжх,8
2393,5343, йлерверю,8
2394,3230, ймефю,7
2395,6390, ймхфнбмхй,27
2396,3677, ймъфебю люуюкю,13
2397,6566, ймъфебн,27
2398,6077, ймъфебяйн,25
2399,6593, йнахкхмн,27
2400,3442, йнахкъй,13
2401,6734, йнахкъме,10
2402,6272, йнбюв,25
2403,7852, йнбювебеж,26
2404,2969, йнбювебхжю,1
2405,6264, йнбювебн,25
2406,2824, йнбювебн,1
2407,4477, йнбювебн,14
2408,2450, йнбювебжх,15
2409,2023, йнбювебжх,23
2410,8874, йнбювхре,21
2411,3643, йнбювхжю,13
2412,6913, йнбхк,10
2413,5241, йнебжх,5
2414,5365, йнебжх,8
2415,4813, йнфюпх,22
2416,2487, йнфхмжх,15
2417,5097, йнфкчбжх,5
2418,6957, йнфсуюпжх,10
2419,4248, йнгюмнбн,17
2420,5915, йнгюп аекеме,16
2421,8493, йнгюпе,2
2422,5148, йнгюпебеж,5
2423,6070, йнгюпебеж,25
2424,8674, йнгюпебн,29
2425,4983, йнгюпйю,22
2426,4584, йнгюпяйн,14
2427,5344, йнгх пнц,8
2428,8843, йнгхм днк,21
2429,6848, йнгхжю,10
2430,7833, йнгхжю,26
2431,8224, йнгхвхмн,2
2432,6865, йнгкебн,10
2433,6371, йнгкеж,27
2434,5290, йнгкнбеж,5
2435,3320, йнгкндси,7
2436,9387, йнгкндсижх,9
2437,7913, йнглю опегбхреп,26
2438,8255, йнгмхжю,2
2439,5080, йнгъ пейю,5
2440,7673, йнгъй,20
2441,5842, йнхкнбжх,16
2442,5986, йнимюпе,16
2443,5350, йнивнбжх,8
2444,1191, йнйюкъме,23
2445,6676, йнйхве,10
2446,4963, йнйнпю,22
2447,4725, йнйнпйнбн,22
2448,4971, йнйнпжх,22
2449,6733, йнйньюме,10
2450,5084, йнкюпх,5
2451,7613, йнкюпнбн,20
2452,2880, йнкюпнбн,1
2453,6271, йнкюпнбн,25
2454,6460, йнкюпнбн,27
2455,9481, йнкюпжх,9
2456,6050, йнкемю,25
2457,6376, йнкеж,27
2458,2838, йнкхахре,1
2459,5343, йнкхьнбжх,8
2460,7675, йнкназп,20
2461,5360, йнкч цюмеб,8
2462,6237, йнкч люпхмнбн,25
2463,3516, йнлюпебн,13
2464,3247, йнлюпебн,7
2465,5853, йнлюпебн,16
2466,9269, йнлюпебн,3
2467,3648, йнлныхжю,13
2468,9254, йнлсмюпх,3
2469,6690, йнлсмхцю,10
2470,2255, йнлыхжю,23
2471,7868, йнмюй,26
2472,9548, йнмюпе,9
2473,6189, йнмюпе,25
2474,2792, йнмюпяйн,1
2475,5364, йнмюпяйнрн,8
2476,6593, йнмднбн,27
2477,8275, йнмднкнбн,2
2478,2422, йнмднтпеи,15
2479,8623, йнмебеж,29
2480,9887, йнмебн,28
2481,7442, йнмебн,18
2482,6661, йнмебн,10
2483,6588, йнммхжх,27
2484,7995, йнмно,26
2485,2379, йнмяйю,15
2486,5080, йнмярюмрхм,5
2487,6267, йнмярюмрхмнбеж,25
2488,9180, йнмярюмрхмнбн,3
2489,8129, йнмярюмрхмнбн,2
2490,6494, йнмярюмрхмнбн,27
2491,6841, йнмрхк,10
2492,4268, йнмсь,17
2493,6370, йнмсь,27
2494,6828, йнмве,10
2495,9748, йнмэнбеж,28
2496,2085, йнмэнбхжю,23
2497,8920, йнмэнбн,21
2498,2540, йнмъбн,11
2499,2409, йноюмхжю,15
2500,3467, йнохкнбжх,13
2501,2543, йнохкнбжх,11
2502,6698, йнохрмхй,10
2503,7775, йнопеж,26
2504,2567, йнопхбю,11
2505,7120, йнопхбеж,19
2506,2921, йнопхбкем,1
2507,2077, йнопхбыхжю,23
2508,6137, йнопхмйю,25
2509,5342, йновекххре,8
2510,6392, йнпем,27
2511,4921, йнпххре,22
2512,4976, йнпхрюрю,22
2513,9403, йнпхрем,9
2514,5455, йнпхърю,8
2515,2688, йнпйхмю,11
2516,5433, йнплъмяйн,8
2517,2970, йнпмхжю,1
2518,8930, йнпрем,21
2519,6820, йня,10
2520,7612, йняюпю,20
2521,5392, йняюпйю,8
2522,2448, йняювю,15
2523,5095, йняебжх,5
2524,5380, йняхкйю,8
2525,8223, йнянбеж,2
2526,4240, йнянбн,17
2527,3794, йнянбн,6
2528,9974, йнянбн,28
2529,2557, йнянбн,11
2530,3833, йнярю оепвебн,6
2531,5301, йнярюдхмхре,8
2532,2060, йнярюдхмйхмн,23
2533,7273, йнярюмдемеж,18
2534,4644, йнярюмднбн,14
2535,5099, йнярек,5
2536,3047, йнярекебн,7
2537,8441, йнярем,2
2538,9806, йняремю пейю,28
2539,2030, йняремеж,23
2540,2042, йняремеж - ЯЕКН,23
2541,5343, йняремйнбжх,8
2542,3518, йняремжх,13
2543,8283, йнярх,2
2544,4205, йнярхебн,17
2545,6593, йнярхкйнбн,27
2546,2230, йнярхмапнд,23
2547,6743, йнярхмн,10
2548,3755, йнярхвнбжх,6
2549,6533, йнярсп,27
2550,6884, йнярспхмн,10
2551,2489, йнярспхмжх,15
2552,8970, йнрек,21
2553,3522, йнремнбжх,13
2554,6957, йнркюпх,10
2555,9374, йнркемжх,9
2556,5097, йнрсжх,5
2557,2955, йнвюм,1
2558,4999, йнвюмх,22
2559,4119, йнвебн,17
2560,2640, йнвепхмнбн,11
2561,9477, йнвлюп,9
2562,9862, йнвнбн,28
2563,3771, йньюбю,6
2564,2390, йньюпебн,15
2565,2453, йньюпхре,15
2566,8253, йньюпхжю,2
2567,7062, йньюпмю,19
2568,4778, йньмхжю,22
2569,7783, йньмхвюпх,18
2570,7087, йньнб,19
2571,6075, йпюбхмн,25
2572,3048, йпюбндеп,7
2573,9418, йпюцсебн,9
2574,2149, йпюебн,23
2575,2781, йпюхые,1
2576,9535, йпюхые,9
2577,9875, йпюицнпжх,28
2578,4900, йпюимю,22
2579,2649, йпюимх днк,11
2580,2633, йпюимхжх,11
2581,6739, йпюимн яекн,10
2582,8752, йпюимнбн,29
2583,7997, йпюионке,26
2584,9287, йпюйпю,3
2585,2349, йпюкебднк,15
2586,6362, йпюкебн,27
2587,7770, йпюкебн,26
2588,4452, йпюкх люпйн,14
2589,5429, йпюлнкхм,8
2590,6898, йпюм,10
2591,9649, йпюмебн,9
2592,7549, йпюмнбн,20
2593,3149, йпюоеж,7
2594,9674, йпюоеж,9
2595,3434, йпюовеме,13
2596,2370, йпюяюбю,15
2597,9534, йпюяем,9
2598,7075, йпюяем,19
2599,9935, йпюяем днк,28
2600,9258, йпюяхлхп,3
2601,6962, йпюяхмн,10
2602,5242, йпюямн цпюдхые,5
2603,4178, йпюямнбн,17
2604,7925, йпюямняекжх,26
2605,3964, йпювхлхп,6
2606,2771, йпелем,1
2607,6884, йпелем,10
2608,9639, йпелемю,9
2609,4755, йпелеме,22
2610,6822, йпелемеж,10
2611,2653, йпелемхй,11
2612,6410, йпеоняр,27
2613,7845, йпеовю,26
2614,5367, йпеякчбжх,8
2615,2840, йпеямю,1
2616,5961, йперю,16
2617,3127, йперю,7
2618,2951, йпхаск,1
2619,3669, йпхбю аюпю,13
2620,3328, йпхбю аюпю,7
2621,8936, йпхбю йпсью,21
2622,9938, йпхбю пейю,28
2623,1588, йпхбхмю,23
2624,5747, йпхбхмю,12
2625,7132, йпхбхмю,19
2626,9123, йпхбхмх,3
2627,7456, йпхбхжю,18
2628,7269, йпхбмъ,19
2629,9217, йпхбмъ,3
2630,6387, йпхбн онке,27
2631,3060, йпхбнднк,7
2632,2386, йпхбнмня,15
2633,6884, йпхкюрхжю,10
2634,5097, йпхкчбжх,5
2635,6671, йпхм,10
2636,4148, йпхякнбн,17
2637,4220, йпхвхл,17
2638,2871, йпнлхднбн,1
2639,7278, йпнъв,18
2640,6766, йпнъвебн,10
2641,6438, йпсл,27
2642,6900, йпслнбцпюд,10
2643,9149, йпслнбн,3
2644,2627, йпслнбн,11
2645,4112, йпслнбн,17
2646,8649, йпслнбн,29
2647,8487, йпслнбн цпюдхые,2
2648,5080, йпслвебжх,5
2649,9667, йпсоем,9
2650,2740, йпсомхй,1
2651,9121, йпсью,3
2652,2213, йпсью,23
2653,8877, йпсьюпе,21
2654,9410, йпсьюпх,9
2655,4919, йпсьеб днк-ОПНЛ.Я.,22
2656,8148, йпсьебеж,2
2657,2945, йпсьебн,1
2658,4291, йпсьебн,17
2659,5427, йпсьебн,8
2660,6744, йпсьебяйю,10
2661,5134, йпсьерн,5
2662,6743, йпсьйю,10
2663,5860, йпсьнбеме,16
2664,5881, йпсьнбхжю,16
2665,2060, йпсьнбхжю,23
2666,3349, йпсьнбхжю,7
2667,8482, йпсьнбн,2
2668,4241, йпсьнбн,17
2669,7962, йпсьнкюй,26
2670,5561, йпсьсмю,12
2671,5460, йпзбемхй,8
2672,5744, йпзйнфюаеме,12
2673,6140, йпзм,25
2674,2875, йпзмдфхкхжю,1
2675,5370, йпзмвю,8
